time,total
Sat Dec 31 05:58:08 EST 2016,0m7.256s
Sat Dec 31 06:04:08 EST 2016,0m7.207s
Sat Dec 31 06:12:09 EST 2016,0m7.295s
Sat Dec 31 06:27:08 EST 2016,0m7.373s
Sat Dec 31 06:34:08 EST 2016,0m7.130s
Sat Dec 31 06:46:09 EST 2016,0m7.393s
Sat Dec 31 06:58:08 EST 2016,0m7.255s
Sat Dec 31 07:04:08 EST 2016,0m7.236s
Sat Dec 31 07:12:09 EST 2016,0m7.436s
Sat Dec 31 07:27:08 EST 2016,0m7.229s
Sat Dec 31 07:34:08 EST 2016,0m7.138s
Sat Dec 31 07:46:08 EST 2016,0m7.190s
Sat Dec 31 07:58:08 EST 2016,0m7.155s
Sat Dec 31 08:04:08 EST 2016,0m7.206s
Sat Dec 31 08:12:08 EST 2016,0m7.196s
Sat Dec 31 08:27:09 EST 2016,0m7.189s
Sat Dec 31 08:34:09 EST 2016,0m8.585s
Sat Dec 31 08:46:09 EST 2016,0m7.356s
Sat Dec 31 08:58:08 EST 2016,0m7.247s
Sat Dec 31 09:04:08 EST 2016,0m7.282s
Sat Dec 31 09:12:09 EST 2016,0m7.515s
Sat Dec 31 09:27:09 EST 2016,0m7.973s
Sat Dec 31 09:34:08 EST 2016,0m7.273s
Sat Dec 31 09:46:09 EST 2016,0m7.459s
Sat Dec 31 09:58:10 EST 2016,0m8.739s
Sat Dec 31 10:04:10 EST 2016,0m9.637s
Sat Dec 31 10:12:09 EST 2016,0m7.914s
Sat Dec 31 10:27:09 EST 2016,0m7.864s
Sat Dec 31 10:34:10 EST 2016,0m9.373s
Sat Dec 31 10:46:09 EST 2016,0m7.825s
Sat Dec 31 10:58:10 EST 2016,0m9.233s
Sat Dec 31 11:04:09 EST 2016,0m7.508s
Sat Dec 31 11:12:09 EST 2016,0m7.799s
Sat Dec 31 11:27:11 EST 2016,0m9.953s
Sat Dec 31 11:34:20 EST 2016,0m18.736s
Sat Dec 31 11:46:08 EST 2016,0m7.416s
Sat Dec 31 11:58:13 EST 2016,0m11.974s
Sat Dec 31 12:04:10 EST 2016,0m8.308s
Sat Dec 31 12:12:10 EST 2016,0m9.362s
Sat Dec 31 12:27:09 EST 2016,0m7.440s
Sat Dec 31 12:34:08 EST 2016,0m7.685s
Sat Dec 31 12:46:11 EST 2016,0m9.911s
Sat Dec 31 12:58:09 EST 2016,0m7.693s
Sat Dec 31 13:04:11 EST 2016,0m9.974s
Sat Dec 31 13:12:09 EST 2016,0m7.869s
Sat Dec 31 13:27:09 EST 2016,0m7.713s
Sat Dec 31 13:34:14 EST 2016,0m13.261s
Sat Dec 31 13:46:11 EST 2016,0m9.762s
Sat Dec 31 13:58:09 EST 2016,0m8.114s
Sat Dec 31 14:04:11 EST 2016,0m9.590s
Sat Dec 31 14:12:08 EST 2016,0m7.599s
Sat Dec 31 14:27:08 EST 2016,0m7.513s
Sat Dec 31 14:34:09 EST 2016,0m7.483s
Sat Dec 31 14:46:08 EST 2016,0m7.744s
Sat Dec 31 14:58:11 EST 2016,0m9.267s
Sat Dec 31 15:04:08 EST 2016,0m7.782s
Sat Dec 31 15:12:09 EST 2016,0m7.504s
Sat Dec 31 15:27:09 EST 2016,0m7.869s
Sat Dec 31 15:34:09 EST 2016,0m7.606s
Sat Dec 31 15:46:08 EST 2016,0m7.488s
Sat Dec 31 15:58:09 EST 2016,0m7.867s
Sat Dec 31 16:04:09 EST 2016,0m7.550s
Sat Dec 31 16:12:11 EST 2016,0m9.512s
Sat Dec 31 16:27:15 EST 2016,0m14.405s
Sat Dec 31 16:34:09 EST 2016,0m7.877s
Sat Dec 31 16:46:21 EST 2016,0m20.104s
Sat Dec 31 16:58:22 EST 2016,0m17.696s
Sat Dec 31 17:04:09 EST 2016,0m7.771s
Sat Dec 31 17:12:09 EST 2016,0m7.738s
Sat Dec 31 17:27:09 EST 2016,0m8.107s
Sat Dec 31 17:34:10 EST 2016,0m8.927s
Sat Dec 31 17:46:08 EST 2016,0m7.521s
Sat Dec 31 17:58:09 EST 2016,0m7.439s
Sat Dec 31 18:04:08 EST 2016,0m7.700s
Sat Dec 31 18:12:09 EST 2016,0m7.552s
Sat Dec 31 18:27:09 EST 2016,0m7.660s
Sat Dec 31 18:34:08 EST 2016,0m7.636s
Sat Dec 31 18:46:09 EST 2016,0m7.390s
Sat Dec 31 18:58:08 EST 2016,0m7.314s
Sat Dec 31 19:04:08 EST 2016,0m7.322s
Sat Dec 31 19:12:09 EST 2016,0m7.371s
Sat Dec 31 19:27:08 EST 2016,0m7.177s
Sat Dec 31 19:34:10 EST 2016,0m8.550s
Sat Dec 31 19:46:08 EST 2016,0m7.826s
Sat Dec 31 19:58:09 EST 2016,0m7.884s
Sat Dec 31 20:04:10 EST 2016,0m8.858s
Sat Dec 31 20:12:25 EST 2016,0m24.288s
Sat Dec 31 20:27:16 EST 2016,0m14.782s
Sat Dec 31 20:34:09 EST 2016,0m7.544s
Sat Dec 31 20:46:35 EST 2016,0m34.520s
Sat Dec 31 20:58:09 EST 2016,0m7.702s
Sat Dec 31 21:04:09 EST 2016,0m7.541s
Sat Dec 31 21:12:22 EST 2016,0m20.812s
Sat Dec 31 21:27:08 EST 2016,0m7.350s
Sat Dec 31 21:34:32 EST 2016,0m31.261s
Sat Dec 31 21:46:12 EST 2016,0m11.015s
Sat Dec 31 21:58:12 EST 2016,0m10.982s
Sat Dec 31 22:04:09 EST 2016,0m7.313s
Sat Dec 31 22:12:08 EST 2016,0m7.356s
Sat Dec 31 22:27:08 EST 2016,0m7.343s
Sat Dec 31 22:34:09 EST 2016,0m7.270s
Sat Dec 31 22:46:08 EST 2016,0m7.347s
Sat Dec 31 22:58:08 EST 2016,0m7.203s
Sat Dec 31 23:04:09 EST 2016,0m7.400s
Sat Dec 31 23:12:08 EST 2016,0m7.333s
Sat Dec 31 23:27:08 EST 2016,0m7.318s
Sat Dec 31 23:34:09 EST 2016,0m7.387s
Sat Dec 31 23:46:08 EST 2016,0m7.444s
Sat Dec 31 23:58:08 EST 2016,0m7.290s
Sun Jan 1 00:04:09 EST 2017,0m7.485s
Sun Jan 1 00:12:08 EST 2017,0m7.368s
Sun Jan 1 00:27:09 EST 2017,0m7.425s
Sun Jan 1 00:34:08 EST 2017,0m7.407s
Sun Jan 1 00:46:09 EST 2017,0m7.424s
Sun Jan 1 00:58:08 EST 2017,0m7.559s
Sun Jan 1 01:04:09 EST 2017,0m7.287s
Sun Jan 1 01:12:08 EST 2017,0m7.367s
Sun Jan 1 01:27:08 EST 2017,0m7.225s
Sun Jan 1 01:34:09 EST 2017,0m7.428s
Sun Jan 1 01:46:09 EST 2017,0m8.354s
Sun Jan 1 01:58:08 EST 2017,0m7.359s
Sun Jan 1 02:04:09 EST 2017,0m7.369s
Sun Jan 1 02:12:08 EST 2017,0m7.200s
Sun Jan 1 02:27:08 EST 2017,0m7.186s
Sun Jan 1 02:35:56 EST 2017,1m54.542s
Sun Jan 1 02:46:08 EST 2017,0m7.285s
Sun Jan 1 02:58:08 EST 2017,0m7.356s
Sun Jan 1 03:04:09 EST 2017,0m7.337s
Sun Jan 1 03:12:08 EST 2017,0m7.370s
Sun Jan 1 03:27:09 EST 2017,0m7.370s
Sun Jan 1 03:34:08 EST 2017,0m7.272s
Sun Jan 1 03:46:08 EST 2017,0m7.178s
Sun Jan 1 03:58:08 EST 2017,0m7.390s
Sun Jan 1 04:04:09 EST 2017,0m7.328s
Sun Jan 1 04:12:08 EST 2017,0m7.420s
Sun Jan 1 04:27:08 EST 2017,0m7.207s
Sun Jan 1 04:34:09 EST 2017,0m7.319s
Sun Jan 1 04:46:08 EST 2017,0m7.136s
Sun Jan 1 04:58:08 EST 2017,0m7.309s
Sun Jan 1 05:04:09 EST 2017,0m7.339s
Sun Jan 1 05:12:08 EST 2017,0m7.414s
Sun Jan 1 05:27:08 EST 2017,0m7.130s
Sun Jan 1 05:34:08 EST 2017,0m7.215s
Sun Jan 1 05:46:09 EST 2017,0m7.190s
Sun Jan 1 05:58:08 EST 2017,0m7.345s
Sun Jan 1 06:04:08 EST 2017,0m7.342s
Sun Jan 1 06:12:09 EST 2017,0m7.442s
Sun Jan 1 06:27:08 EST 2017,0m7.297s
Sun Jan 1 06:34:09 EST 2017,0m7.777s
Sun Jan 1 06:46:08 EST 2017,0m7.283s
Sun Jan 1 06:58:08 EST 2017,0m7.228s
Sun Jan 1 07:04:08 EST 2017,0m7.449s
Sun Jan 1 07:12:08 EST 2017,0m7.130s
Sun Jan 1 07:27:08 EST 2017,0m7.083s
Sun Jan 1 07:34:08 EST 2017,0m7.150s
Sun Jan 1 07:46:09 EST 2017,0m7.392s
Sun Jan 1 07:58:08 EST 2017,0m7.314s
Sun Jan 1 08:04:12 EST 2017,0m10.913s
Sun Jan 1 08:12:08 EST 2017,0m7.337s
Sun Jan 1 08:27:09 EST 2017,0m7.480s
Sun Jan 1 08:34:08 EST 2017,0m7.503s
Sun Jan 1 08:46:09 EST 2017,0m7.266s
Sun Jan 1 08:58:08 EST 2017,0m7.080s
Sun Jan 1 09:04:08 EST 2017,0m7.321s
Sun Jan 1 09:12:08 EST 2017,0m7.289s
Sun Jan 1 09:27:09 EST 2017,0m7.426s
Sun Jan 1 09:34:09 EST 2017,0m7.935s
Sun Jan 1 09:46:08 EST 2017,0m7.371s
Sun Jan 1 09:58:09 EST 2017,0m7.377s
Sun Jan 1 10:04:09 EST 2017,0m8.447s
Sun Jan 1 10:12:09 EST 2017,0m7.501s
Sun Jan 1 10:27:09 EST 2017,0m8.002s
Sun Jan 1 10:34:09 EST 2017,0m7.419s
Sun Jan 1 10:46:08 EST 2017,0m7.451s
Sun Jan 1 10:58:09 EST 2017,0m7.333s
Sun Jan 1 11:04:08 EST 2017,0m7.212s
Sun Jan 1 11:12:08 EST 2017,0m7.285s
Sun Jan 1 11:27:08 EST 2017,0m7.279s
Sun Jan 1 11:34:09 EST 2017,0m7.247s
Sun Jan 1 11:46:08 EST 2017,0m7.247s
Sun Jan 1 11:58:08 EST 2017,0m7.208s
Sun Jan 1 12:04:08 EST 2017,0m7.290s
Sun Jan 1 12:12:09 EST 2017,0m7.225s
Sun Jan 1 12:27:08 EST 2017,0m7.400s
Sun Jan 1 12:34:09 EST 2017,0m7.427s
Sun Jan 1 12:46:08 EST 2017,0m7.224s
Sun Jan 1 12:58:08 EST 2017,0m7.247s
Sun Jan 1 13:04:08 EST 2017,0m7.401s
Sun Jan 1 13:12:09 EST 2017,0m7.369s
Sun Jan 1 13:27:09 EST 2017,0m7.659s
Sun Jan 1 13:34:08 EST 2017,0m7.285s
Sun Jan 1 13:46:08 EST 2017,0m7.366s
Sun Jan 1 13:58:09 EST 2017,0m7.469s
Sun Jan 1 14:04:08 EST 2017,0m7.534s
Sun Jan 1 14:12:09 EST 2017,0m7.403s
Sun Jan 1 14:27:08 EST 2017,0m7.233s
Sun Jan 1 14:34:08 EST 2017,0m7.422s
Sun Jan 1 14:46:09 EST 2017,0m7.355s
Sun Jan 1 14:58:08 EST 2017,0m7.429s
Sun Jan 1 15:04:09 EST 2017,0m7.392s
Sun Jan 1 15:12:08 EST 2017,0m7.351s
Sun Jan 1 15:27:08 EST 2017,0m7.377s
Sun Jan 1 15:34:09 EST 2017,0m7.480s
Sun Jan 1 15:46:08 EST 2017,0m7.301s
Sun Jan 1 15:58:09 EST 2017,0m7.429s
Sun Jan 1 16:04:09 EST 2017,0m8.224s
Sun Jan 1 16:12:12 EST 2017,0m10.681s
Sun Jan 1 16:27:09 EST 2017,0m7.490s
Sun Jan 1 16:34:08 EST 2017,0m7.490s
Sun Jan 1 16:46:09 EST 2017,0m7.368s
Sun Jan 1 16:58:08 EST 2017,0m7.416s
Sun Jan 1 17:04:08 EST 2017,0m7.458s
Sun Jan 1 17:12:09 EST 2017,0m7.404s
Sun Jan 1 17:27:08 EST 2017,0m7.354s
Sun Jan 1 17:34:09 EST 2017,0m7.472s
Sun Jan 1 17:46:08 EST 2017,0m7.229s
Sun Jan 1 17:58:08 EST 2017,0m7.281s
Sun Jan 1 18:04:09 EST 2017,0m7.533s
Sun Jan 1 18:12:08 EST 2017,0m7.498s
Sun Jan 1 18:27:09 EST 2017,0m7.829s
Sun Jan 1 18:34:09 EST 2017,0m7.423s
Sun Jan 1 18:46:08 EST 2017,0m7.348s
Sun Jan 1 18:58:08 EST 2017,0m7.302s
Sun Jan 1 19:04:09 EST 2017,0m7.358s
Sun Jan 1 19:12:08 EST 2017,0m7.416s
Sun Jan 1 19:27:09 EST 2017,0m7.495s
Sun Jan 1 19:34:08 EST 2017,0m7.351s
Sun Jan 1 19:46:08 EST 2017,0m7.120s
Sun Jan 1 19:58:09 EST 2017,0m7.540s
Sun Jan 1 20:04:08 EST 2017,0m7.498s
Sun Jan 1 20:12:09 EST 2017,0m7.517s
Sun Jan 1 20:27:08 EST 2017,0m7.371s
Sun Jan 1 20:34:09 EST 2017,0m7.474s
Sun Jan 1 20:46:08 EST 2017,0m7.347s
Sun Jan 1 20:58:08 EST 2017,0m7.363s
Sun Jan 1 21:04:09 EST 2017,0m7.459s
Sun Jan 1 21:12:09 EST 2017,0m7.588s
Sun Jan 1 21:27:08 EST 2017,0m7.611s
Sun Jan 1 21:34:09 EST 2017,0m7.448s
Sun Jan 1 21:46:09 EST 2017,0m7.928s
Sun Jan 1 21:58:08 EST 2017,0m7.351s
Sun Jan 1 22:04:09 EST 2017,0m7.553s
Sun Jan 1 22:12:08 EST 2017,0m7.357s
Sun Jan 1 22:27:09 EST 2017,0m7.608s
Sun Jan 1 22:34:09 EST 2017,0m8.030s
Sun Jan 1 22:46:08 EST 2017,0m7.422s
Sun Jan 1 22:58:08 EST 2017,0m7.423s
Sun Jan 1 23:04:09 EST 2017,0m7.349s
Sun Jan 1 23:12:08 EST 2017,0m7.432s
Sun Jan 1 23:27:09 EST 2017,0m7.585s
Sun Jan 1 23:34:08 EST 2017,0m7.510s
Sun Jan 1 23:46:10 EST 2017,0m8.774s
Sun Jan 1 23:58:09 EST 2017,0m7.805s
Mon Jan 2 00:04:10 EST 2017,0m8.969s
Mon Jan 2 00:12:08 EST 2017,0m7.348s
Mon Jan 2 00:27:09 EST 2017,0m7.446s
Mon Jan 2 00:34:08 EST 2017,0m7.269s
Mon Jan 2 00:46:09 EST 2017,0m7.353s
Mon Jan 2 00:58:08 EST 2017,0m7.168s
Mon Jan 2 01:04:08 EST 2017,0m7.179s
Mon Jan 2 01:12:08 EST 2017,0m7.343s
Mon Jan 2 01:27:09 EST 2017,0m7.282s
Mon Jan 2 01:34:09 EST 2017,0m7.919s
Mon Jan 2 01:46:08 EST 2017,0m7.108s
Mon Jan 2 01:58:08 EST 2017,0m7.167s
Mon Jan 2 02:04:08 EST 2017,0m7.245s
Mon Jan 2 02:12:08 EST 2017,0m7.152s
Mon Jan 2 02:27:08 EST 2017,0m7.187s
Mon Jan 2 02:34:09 EST 2017,0m7.239s
Mon Jan 2 02:46:08 EST 2017,0m7.143s
Mon Jan 2 02:58:08 EST 2017,0m7.227s
Mon Jan 2 03:04:08 EST 2017,0m7.025s
Mon Jan 2 03:12:08 EST 2017,0m7.107s
Mon Jan 2 03:27:08 EST 2017,0m7.141s
Mon Jan 2 03:34:09 EST 2017,0m7.246s
Mon Jan 2 03:46:08 EST 2017,0m7.272s
Mon Jan 2 03:58:08 EST 2017,0m7.371s
Mon Jan 2 04:04:09 EST 2017,0m7.360s
Mon Jan 2 04:12:08 EST 2017,0m7.168s
Mon Jan 2 04:27:08 EST 2017,0m6.978s
Mon Jan 2 04:34:08 EST 2017,0m7.350s
Mon Jan 2 04:46:08 EST 2017,0m7.113s
Mon Jan 2 04:58:09 EST 2017,0m7.194s
Mon Jan 2 05:04:08 EST 2017,0m7.404s
Mon Jan 2 05:12:08 EST 2017,0m7.281s
Mon Jan 2 05:27:09 EST 2017,0m7.334s
Mon Jan 2 05:34:08 EST 2017,0m7.212s
Mon Jan 2 05:46:08 EST 2017,0m7.196s
Mon Jan 2 05:58:08 EST 2017,0m7.247s
Mon Jan 2 06:04:09 EST 2017,0m7.420s
Mon Jan 2 06:12:08 EST 2017,0m7.300s
Mon Jan 2 06:27:09 EST 2017,0m7.654s
Mon Jan 2 06:34:08 EST 2017,0m7.296s
Mon Jan 2 06:46:08 EST 2017,0m7.226s
Mon Jan 2 06:58:09 EST 2017,0m7.313s
Mon Jan 2 07:04:08 EST 2017,0m7.339s
Mon Jan 2 07:12:09 EST 2017,0m7.452s
Mon Jan 2 07:27:08 EST 2017,0m7.358s
Mon Jan 2 07:34:08 EST 2017,0m7.155s
Mon Jan 2 07:46:08 EST 2017,0m7.029s
Mon Jan 2 07:58:09 EST 2017,0m7.308s
Mon Jan 2 08:04:08 EST 2017,0m7.305s
Mon Jan 2 08:12:08 EST 2017,0m7.099s
Mon Jan 2 08:27:08 EST 2017,0m7.229s
Mon Jan 2 08:34:09 EST 2017,0m7.239s
Mon Jan 2 08:46:08 EST 2017,0m7.257s
Mon Jan 2 08:58:08 EST 2017,0m7.295s
Mon Jan 2 09:04:09 EST 2017,0m7.355s
Mon Jan 2 09:12:08 EST 2017,0m7.345s
Mon Jan 2 09:27:08 EST 2017,0m7.130s
Mon Jan 2 09:34:08 EST 2017,0m7.252s
Mon Jan 2 09:46:09 EST 2017,0m7.176s
Mon Jan 2 09:58:08 EST 2017,0m7.111s
Mon Jan 2 10:04:08 EST 2017,0m7.397s
Mon Jan 2 10:12:08 EST 2017,0m7.175s
Mon Jan 2 10:27:09 EST 2017,0m7.271s
Mon Jan 2 10:34:08 EST 2017,0m7.395s
Mon Jan 2 10:46:08 EST 2017,0m7.423s
Mon Jan 2 10:58:09 EST 2017,0m7.280s
Mon Jan 2 11:04:08 EST 2017,0m7.240s
Mon Jan 2 11:12:08 EST 2017,0m7.340s
Mon Jan 2 11:27:09 EST 2017,0m7.279s
Mon Jan 2 11:34:08 EST 2017,0m7.193s
Mon Jan 2 11:46:08 EST 2017,0m7.489s
Mon Jan 2 11:58:09 EST 2017,0m7.403s
Mon Jan 2 12:04:08 EST 2017,0m7.537s
Mon Jan 2 12:12:09 EST 2017,0m7.512s
Mon Jan 2 12:27:08 EST 2017,0m7.376s
Mon Jan 2 12:34:09 EST 2017,0m7.306s
Mon Jan 2 12:46:08 EST 2017,0m7.306s
Mon Jan 2 12:58:08 EST 2017,0m7.327s
Mon Jan 2 13:04:09 EST 2017,0m7.507s
Mon Jan 2 13:12:08 EST 2017,0m7.221s
Mon Jan 2 13:27:09 EST 2017,0m7.737s
Mon Jan 2 13:34:09 EST 2017,0m8.382s
Mon Jan 2 13:46:09 EST 2017,0m7.833s
Mon Jan 2 13:58:09 EST 2017,0m7.615s
Mon Jan 2 14:04:08 EST 2017,0m7.670s
Mon Jan 2 14:12:16 EST 2017,0m14.877s
Mon Jan 2 14:27:10 EST 2017,0m8.123s
Mon Jan 2 14:34:15 EST 2017,0m14.979s
Mon Jan 2 14:46:08 EST 2017,0m7.556s
Mon Jan 2 14:58:10 EST 2017,0m8.910s
Mon Jan 2 15:04:09 EST 2017,0m7.735s
Mon Jan 2 15:12:08 EST 2017,0m7.353s
Mon Jan 2 15:27:09 EST 2017,0m7.771s
Mon Jan 2 15:34:10 EST 2017,0m8.877s
Mon Jan 2 15:46:10 EST 2017,0m9.112s
Mon Jan 2 15:58:09 EST 2017,0m7.592s
Mon Jan 2 16:04:08 EST 2017,0m7.823s
Mon Jan 2 16:12:16 EST 2017,0m14.578s
Mon Jan 2 16:27:09 EST 2017,0m7.814s
Mon Jan 2 16:34:09 EST 2017,0m7.671s
Mon Jan 2 16:46:09 EST 2017,0m7.959s
Mon Jan 2 16:58:08 EST 2017,0m7.895s
Mon Jan 2 17:04:11 EST 2017,0m9.912s
Mon Jan 2 17:12:09 EST 2017,0m7.726s
Mon Jan 2 17:27:09 EST 2017,0m7.463s
Mon Jan 2 17:34:08 EST 2017,0m7.549s
Mon Jan 2 17:46:08 EST 2017,0m7.249s
Mon Jan 2 17:58:09 EST 2017,0m7.968s
Mon Jan 2 18:04:09 EST 2017,0m8.007s
Mon Jan 2 18:12:09 EST 2017,0m7.822s
Mon Jan 2 18:27:09 EST 2017,0m7.510s
Mon Jan 2 18:34:21 EST 2017,0m20.089s
Mon Jan 2 18:46:18 EST 2017,0m16.921s
Mon Jan 2 18:58:08 EST 2017,0m7.592s
Mon Jan 2 19:04:09 EST 2017,0m7.551s
Mon Jan 2 19:12:18 EST 2017,0m16.808s
Mon Jan 2 19:27:20 EST 2017,0m18.831s
Mon Jan 2 19:34:08 EST 2017,0m7.717s
Mon Jan 2 19:46:13 EST 2017,0m11.632s
Mon Jan 2 19:58:10 EST 2017,0m8.919s
Mon Jan 2 20:04:09 EST 2017,0m7.559s
Mon Jan 2 20:12:09 EST 2017,0m8.793s
Mon Jan 2 20:27:09 EST 2017,0m7.750s
Mon Jan 2 20:34:09 EST 2017,0m7.731s
Mon Jan 2 20:46:08 EST 2017,0m7.430s
Mon Jan 2 20:58:18 EST 2017,0m17.016s
Mon Jan 2 21:04:09 EST 2017,0m7.670s
Mon Jan 2 21:12:09 EST 2017,0m7.392s
Mon Jan 2 21:27:08 EST 2017,0m7.726s
Mon Jan 2 21:34:09 EST 2017,0m7.590s
Mon Jan 2 21:46:08 EST 2017,0m7.525s
Mon Jan 2 21:58:09 EST 2017,0m7.416s
Mon Jan 2 22:04:09 EST 2017,0m7.623s
Mon Jan 2 22:12:08 EST 2017,0m7.653s
Mon Jan 2 22:27:10 EST 2017,0m9.237s
Mon Jan 2 22:34:09 EST 2017,0m7.543s
Mon Jan 2 22:46:23 EST 2017,0m22.183s
Mon Jan 2 22:58:10 EST 2017,0m8.887s
Mon Jan 2 23:04:09 EST 2017,0m7.758s
Mon Jan 2 23:12:09 EST 2017,0m7.829s
Mon Jan 2 23:27:11 EST 2017,0m9.999s
Mon Jan 2 23:34:09 EST 2017,0m7.754s
Mon Jan 2 23:46:10 EST 2017,0m9.385s
Mon Jan 2 23:58:09 EST 2017,0m7.887s
Tue Jan 3 00:04:09 EST 2017,0m7.755s
Tue Jan 3 00:12:08 EST 2017,0m7.766s
Tue Jan 3 00:27:09 EST 2017,0m7.884s
Tue Jan 3 00:34:09 EST 2017,0m7.666s
Tue Jan 3 00:46:09 EST 2017,0m7.751s
Tue Jan 3 00:58:08 EST 2017,0m7.509s
Tue Jan 3 01:04:09 EST 2017,0m7.651s
Tue Jan 3 01:12:09 EST 2017,0m7.589s
Tue Jan 3 01:27:08 EST 2017,0m7.564s
Tue Jan 3 01:34:09 EST 2017,0m7.729s
Tue Jan 3 01:46:08 EST 2017,0m7.569s
Tue Jan 3 01:58:09 EST 2017,0m7.499s
Tue Jan 3 02:04:08 EST 2017,0m7.324s
Tue Jan 3 02:12:11 EST 2017,0m9.909s
Tue Jan 3 02:27:09 EST 2017,0m7.694s
Tue Jan 3 02:34:09 EST 2017,0m7.679s
Tue Jan 3 02:46:08 EST 2017,0m7.366s
Tue Jan 3 02:58:20 EST 2017,0m18.988s
Tue Jan 3 03:04:25 EST 2017,0m23.699s
Tue Jan 3 03:12:12 EST 2017,0m10.903s
Tue Jan 3 03:27:08 EST 2017,0m7.326s
Tue Jan 3 03:34:08 EST 2017,0m7.229s
Tue Jan 3 03:46:09 EST 2017,0m7.701s
Tue Jan 3 03:58:32 EST 2017,0m31.197s
Tue Jan 3 04:04:09 EST 2017,0m7.490s
Tue Jan 3 04:12:08 EST 2017,0m7.286s
Tue Jan 3 04:27:08 EST 2017,0m7.345s
Tue Jan 3 04:34:09 EST 2017,0m7.096s
Tue Jan 3 04:46:08 EST 2017,0m7.157s
Tue Jan 3 04:58:08 EST 2017,0m7.284s
Tue Jan 3 05:04:08 EST 2017,0m7.111s
Tue Jan 3 05:12:08 EST 2017,0m7.225s
Tue Jan 3 05:27:08 EST 2017,0m7.073s
Tue Jan 3 05:34:09 EST 2017,0m7.236s
Tue Jan 3 05:46:08 EST 2017,0m7.237s
Tue Jan 3 05:58:08 EST 2017,0m7.127s
Tue Jan 3 06:04:08 EST 2017,0m7.266s
Tue Jan 3 06:12:09 EST 2017,0m7.135s
Tue Jan 3 06:27:08 EST 2017,0m7.142s
Tue Jan 3 06:34:08 EST 2017,0m7.319s
Tue Jan 3 06:46:08 EST 2017,0m7.123s
Tue Jan 3 06:58:08 EST 2017,0m7.236s
Tue Jan 3 07:04:09 EST 2017,0m7.172s
Tue Jan 3 07:12:08 EST 2017,0m7.238s
Tue Jan 3 07:27:08 EST 2017,0m7.077s
Tue Jan 3 07:34:08 EST 2017,0m7.262s
Tue Jan 3 07:46:10 EST 2017,0m8.400s
Tue Jan 3 07:58:08 EST 2017,0m7.104s
Tue Jan 3 08:04:08 EST 2017,0m7.109s
Tue Jan 3 08:12:08 EST 2017,0m7.286s
Tue Jan 3 08:27:09 EST 2017,0m7.264s
Tue Jan 3 08:34:08 EST 2017,0m7.316s
Tue Jan 3 08:46:08 EST 2017,0m7.287s
Tue Jan 3 08:58:08 EST 2017,0m7.197s
Tue Jan 3 09:04:09 EST 2017,0m7.353s
Tue Jan 3 09:12:08 EST 2017,0m7.307s
Tue Jan 3 09:27:08 EST 2017,0m7.222s
Tue Jan 3 09:34:09 EST 2017,0m7.171s
Tue Jan 3 09:46:08 EST 2017,0m7.370s
Tue Jan 3 09:58:08 EST 2017,0m7.461s
Tue Jan 3 10:04:09 EST 2017,0m7.423s
Tue Jan 3 10:12:08 EST 2017,0m7.207s
Tue Jan 3 10:27:08 EST 2017,0m7.252s
Tue Jan 3 10:34:09 EST 2017,0m7.361s
Tue Jan 3 10:46:08 EST 2017,0m7.425s
Tue Jan 3 10:58:09 EST 2017,0m7.392s
Tue Jan 3 11:04:08 EST 2017,0m7.412s
Tue Jan 3 11:12:15 EST 2017,0m13.479s
Tue Jan 3 11:27:08 EST 2017,0m7.397s
Tue Jan 3 11:34:08 EST 2017,0m7.133s
Tue Jan 3 11:46:09 EST 2017,0m7.443s
Tue Jan 3 11:58:08 EST 2017,0m7.312s
Tue Jan 3 12:04:08 EST 2017,0m7.272s
Tue Jan 3 12:12:29 EST 2017,0m28.067s
Tue Jan 3 12:27:09 EST 2017,0m7.472s
Tue Jan 3 12:34:23 EST 2017,0m22.599s
Tue Jan 3 12:46:09 EST 2017,0m7.370s
Tue Jan 3 12:58:08 EST 2017,0m7.310s
Tue Jan 3 13:04:08 EST 2017,0m7.246s
Tue Jan 3 13:12:10 EST 2017,0m8.157s
Tue Jan 3 13:27:08 EST 2017,0m7.404s
Tue Jan 3 13:34:08 EST 2017,0m7.301s
Tue Jan 3 13:46:09 EST 2017,0m7.187s
Tue Jan 3 13:58:08 EST 2017,0m7.270s
Tue Jan 3 14:04:08 EST 2017,0m7.295s
Tue Jan 3 14:12:09 EST 2017,0m7.462s
Tue Jan 3 14:27:08 EST 2017,0m7.486s
Tue Jan 3 14:34:08 EST 2017,0m7.243s
Tue Jan 3 14:46:09 EST 2017,0m7.164s
Tue Jan 3 14:58:08 EST 2017,0m7.444s
Tue Jan 3 15:04:08 EST 2017,0m7.464s
Tue Jan 3 15:12:08 EST 2017,0m7.545s
Tue Jan 3 15:27:09 EST 2017,0m7.537s
Tue Jan 3 15:34:08 EST 2017,0m7.515s
Tue Jan 3 15:46:08 EST 2017,0m7.303s
Tue Jan 3 15:58:09 EST 2017,0m7.341s
Tue Jan 3 16:04:09 EST 2017,0m7.664s
Tue Jan 3 16:12:08 EST 2017,0m7.604s
Tue Jan 3 16:27:09 EST 2017,0m7.643s
Tue Jan 3 16:34:08 EST 2017,0m7.414s
Tue Jan 3 16:46:09 EST 2017,0m7.652s
Tue Jan 3 16:58:08 EST 2017,0m7.396s
